Project ID,Project Name,Owner,City/State,Unit,Tenant,Tenant SF,Tenant Category,Original Category,Main Mix Group,Size Bucket,Is Grocery,Is Available,Is Anchor by SF,Explicit Anchor,0-10K Store,Manual Check Notes,TJ Address,PDF File,PDF Path,Site Plan Image Path
125500,Bedford Marketplace,Kimco,,13,Bruegger's Bagel,2533,Coffee / Dessert,,Food,0-3k,FALSE,FALSE,FALSE,,,,,125500-bedford-marketplace-marketing-package.pdf,,
125500,Bedford Marketplace,Kimco,,14,U.S. Postal Service,2064,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,125500-bedford-marketplace-marketing-package.pdf,,
125500,Bedford Marketplace,Kimco,,15,Barre3,1503,Fitness,,Service,0-3k,FALSE,FALSE,FALSE,,,,,125500-bedford-marketplace-marketing-package.pdf,,
125500,Bedford Marketplace,Kimco,,16,Not Your Average Joe's,6367,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,125500-bedford-marketplace-marketing-package.pdf,,
125500,Bedford Marketplace,Kimco,,17,The Nail Studio,1641,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,125500-bedford-marketplace-marketing-package.pdf,,
125500,Bedford Marketplace,Kimco,,18,Poke Bros Fresh Fish [...],1328,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,125500-bedford-marketplace-marketing-package.pdf,,
125500,Bedford Marketplace,Kimco,,19,Five Guys Burgers and Fries,2353,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,125500-bedford-marketplace-marketing-package.pdf,,
125500,Bedford Marketplace,Kimco,,20,Available,3538,Vacancy,,Vacancy,3k-10k,FALSE,TRUE,FALSE,,,,,125500-bedford-marketplace-marketing-package.pdf,,
125500,Bedford Marketplace,Kimco,,21,Bank of America,3564,Financial,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,125500-bedford-marketplace-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,1,Publix,28800,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,2,Its All Greek Restaurant,1200,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,3,Rub A Dub Coin Laundry,1800,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,4,Ena Beauty Salon,900,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,5,Metro PCS,1300,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,6,Available,2400,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,7,Utopia Nails Spa,1800,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,8,Family Dollar,7689,Discount Retail,,Hard Goods,3k-10k,FALSE,FALSE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,9,Super Duper Liquor,3711,Wine / Liquor,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,10,Available,3000,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,11,Presto Check Cashing,900,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,12,Dontees Restaurant,2960,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,13,Taqueria Guerrero,2700,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,14,McDonald's,3787,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,15,La Michoacana,1200,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,16,East Wok,1200,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,17,Papa Johns,1880,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
101110,Belmart Plaza,Kimco,,18,Allstar Martial Arts Academy,3000,Education,,Service,0-3k,FALSE,FALSE,FALSE,,,,,101110-belmart-plaza-marketing-package.pdf,,
116810,Devon Village,Kimco,,1,Starbucks Coffee,1750,Coffee / Dessert,,Food,0-3k,FALSE,FALSE,FALSE,,,,,116810-devon-village-marketing-package.pdf,,
116810,Devon Village,Kimco,,2,Kindercare,8500,Education,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,116810-devon-village-marketing-package.pdf,,
116810,Devon Village,Kimco,,3,Stretch Zone,1500,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116810-devon-village-marketing-package.pdf,,
116810,Devon Village,Kimco,,4,Prestige Salon,2592,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,116810-devon-village-marketing-package.pdf,,
116810,Devon Village,Kimco,,5,Takumi Japanese Restaurant,3855,Restaurant,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,116810-devon-village-marketing-package.pdf,,
116810,Devon Village,Kimco,,6,Orangetheory Fitness,3240,Fitness,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,116810-devon-village-marketing-package.pdf,,
116810,Devon Village,Kimco,,7,Devon Natural Cleaners,730,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,116810-devon-village-marketing-package.pdf,,
116810,Devon Village,Kimco,,8,Wine & Spirits Shoppe,10394,Wine / Liquor,,Food,10k+,FALSE,FALSE,TRUE,,,,,116810-devon-village-marketing-package.pdf,,
116810,Devon Village,Kimco,,9,Available,3342,Vacancy,,Vacancy,3k-10k,FALSE,TRUE,FALSE,,,,,116810-devon-village-marketing-package.pdf,,
116810,Devon Village,Kimco,,9A,Available,3010,Vacancy,,Vacancy,3k-10k,FALSE,TRUE,FALSE,,,,,116810-devon-village-marketing-package.pdf,,
116810,Devon Village,Kimco,,9B,Available,3304,Vacancy,,Vacancy,3k-10k,FALSE,TRUE,FALSE,,,,,116810-devon-village-marketing-package.pdf,,
116810,Devon Village,Kimco,,10,Whole Foods Market,33504,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,116810-devon-village-marketing-package.pdf,,
116810,Devon Village,Kimco,,11,Truist Bank,2870,Financial,,Service,0-3k,FALSE,FALSE,FALSE,,,,,116810-devon-village-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,1,Harris Teeter,56905,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,2,"Rita's Ices, Cones & Shakes",766,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,3,Aurora Nails,1209,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,4,Master Barber,564,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,5,Available,2370,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,6,Available,8260,Vacancy,,Vacancy,3k-10k,FALSE,TRUE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,7,Kings Contrivance Jewelers,565,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,8,SD Salon Studios,982,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,9,STEMtree of Columbia,1780,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,10,Nina's Cookie Explosion,946,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,11,Sushi Nari,1244,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,12,M&T Bank,1796,Financial,,Service,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,13,Kings Contrivance Liquor,3609,Wine / Liquor,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,14,Kings Cobbler,550,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,15,Best Hunan,1472,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,16,Trattoria E Pizzeria,1845,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,17,Available (Former Restaurant),1635,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,18,Available,1086,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,19,The Corner Stable,6075,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,20,Available,1440,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,21,Available,1071,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,22,Available,968,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,23,Allstate Insurance,535,Financial,,Service,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,24,Veva Beauty,544,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,25,Huey Health,543,Medical,,Service,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,26,SD Salon Studios,3275,Beauty,,Soft Goods,3k-10k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,27,Huey Health,516,Medical,,Service,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,28,"Gates & Associates, LLC",1597,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,29,Available,1526,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,30,Lisa M Ott,968,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,31,KCS Construction,561,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,32,Columbia Mental Health Services,535,Medical,,Service,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,33,HealL Well,1040,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,34,Accountaxstic,704,Financial,,Service,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,35,All Clear Dentistry,2149,Medical,,Service,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,36,Spedden Farmers Insurance,1030,Financial,,Service,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,37,Warrior Pose Consulting,330,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,38,Chase Bank,4740,Financial,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
102120,Kings Contrivance,Kimco,,39,Available,1386,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,102120-kings-contrivance-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,1,Bagel Plaza,2732,Coffee / Dessert,,Food,0-3k,FALSE,FALSE,FALSE,,,,,100280-merrick-commons-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,2,China Garden,818,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,100280-merrick-commons-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,4,Lidl,31478,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,100280-merrick-commons-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,4A,Sephora,4652,Restaurant,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,100280-merrick-commons-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,4B,Available,10302,Vacancy,,Vacancy,10k+,FALSE,TRUE,TRUE,,,,,100280-merrick-commons-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,5,Club Pilates,2741,Fitness,,Service,0-3k,FALSE,FALSE,FALSE,,,,,100280-merrick-commons-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,7,Merrick Liquor,1131,Wine / Liquor,,Food,0-3k,FALSE,FALSE,FALSE,,,,,100280-merrick-commons-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,8,Krafty Hands,1143,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,100280-merrick-commons-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,9,Moolala,1276,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,100280-merrick-commons-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,10,Massage Envy,2627,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,100280-merrick-commons-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,11,New Green Nail,1640,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,100280-merrick-commons-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,12,HomeGoods,24836,Home Furnishing,,Hard Goods,10k+,FALSE,FALSE,TRUE,,,,,100280-merrick-commons-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,13,Mixology,1785,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,100280-merrick-commons-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,14,Teacher's Federal Credit Union,2063,Coffee / Dessert,,Food,0-3k,FALSE,FALSE,FALSE,,,,,100280-merrick-commons-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,15,Planet Fitness,15038,Fitness,,Service,10k+,FALSE,FALSE,TRUE,,,,,100280-merrick-commons-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,16,Sugaring NYC,1400,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,100280-merrick-commons-marketing-package.pdf,,
100280,Merrick Commons,Kimco,,17,Frankie’s,3214,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,100280-merrick-commons-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,1,Giant Food,55330,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,2,E.A. Fit Club,3300,Fitness,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,3,Sherwin-Williams,3300,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,4,Coastal Sun,2200,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,5,Shawan Liquors,6600,Wine / Liquor,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,6,Jersey Mike's Subs,2181,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,7,100 West Hair Studio,2578,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,100,West Hair Studio,2578,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,8,Hunt Valley Dental,3054,Medical,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,9,Ledo Pizza,2062,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,10,Bubbakoo's Burritos,1960,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,11,Green Leaf,2000,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,12,Nail Trix,1000,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,13,Available,1250,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,14,The UPS Store,750,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,15,ATI Physical Therapy,3000,Medical,,Service,0-3k,FALSE,FALSE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,16,"Rita's Ices, Cones & Shakes",588,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
110680,Shawan Plaza,Kimco,,17,Starbucks Coffee,3500,Coffee / Dessert,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,110680-shawan-plaza-marketing-package.pdf,,
112950,Doc Stone Commons,Kimco,,1,Staples,23942,Office Supply,,Hard Goods,10k+,FALSE,FALSE,TRUE,,,,,112950-doc-stone-commons-marketing-package.pdf,,
112950,Doc Stone Commons,Kimco,,2,Tony's Hair and Nail Salon,1200,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,112950-doc-stone-commons-marketing-package.pdf,,
112950,Doc Stone Commons,Kimco,,3,Great Clips,1200,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,112950-doc-stone-commons-marketing-package.pdf,,
112950,Doc Stone Commons,Kimco,,4,"Subway (SubT=Chandrakant [...] 1,200",5,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,112950-doc-stone-commons-marketing-package.pdf,,
112950,Doc Stone Commons,Kimco,,5,Petco,12000,Pet Supply,,Hard Goods,10k+,FALSE,FALSE,TRUE,,,,,112950-doc-stone-commons-marketing-package.pdf,,
112950,Doc Stone Commons,Kimco,,6,Giant Food,61500,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,112950-doc-stone-commons-marketing-package.pdf,,
110630,Radcliffe Center,Kimco,,1,Safeway,59180,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,110630-radcliffe-center-marketing-package.pdf,,
110630,Radcliffe Center,Kimco,,2,Available,11500,Vacancy,,Vacancy,10k+,FALSE,TRUE,TRUE,,,,,110630-radcliffe-center-marketing-package.pdf,,
110630,Radcliffe Center,Kimco,,3,CVS Pharmacy,10125,Pharmacy,,Service,10k+,FALSE,FALSE,TRUE,,,,,110630-radcliffe-center-marketing-package.pdf,,
110630,Radcliffe Center,Kimco,,4,Wells Fargo,5600,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,110630-radcliffe-center-marketing-package.pdf,,
110630,Radcliffe Center,Kimco,,5,M&T Bank,2000,Financial,,Service,0-3k,FALSE,FALSE,FALSE,,,,,110630-radcliffe-center-marketing-package.pdf,,
116830,Forest Park,Kimco,,1,The Fresh Market,20550,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,116830-forest-park-marketing-package.pdf,,
116830,Forest Park,Kimco,,2,Garner's,3536,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,116830-forest-park-marketing-package.pdf,,
116830,Forest Park,Kimco,,3,Red Bowl,4558,Other,,Other,3k-10k,FALSE,FALSE,FALSE,,,,,116830-forest-park-marketing-package.pdf,,
116830,Forest Park,Kimco,,4,Edward Jones,1239,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116830-forest-park-marketing-package.pdf,,
116830,Forest Park,Kimco,,5,PHD Weight Loss,2096,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116830-forest-park-marketing-package.pdf,,
116830,Forest Park,Kimco,,6,Hearing Life,2000,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116830-forest-park-marketing-package.pdf,,
116830,Forest Park,Kimco,,7,The UPS Store,1400,Personal Service,,Service,0-3k,FALSE,FALSE,FALSE,,,,,116830-forest-park-marketing-package.pdf,,
116830,Forest Park,Kimco,,8,Mainstream Boutique,1423,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116830-forest-park-marketing-package.pdf,,
116830,Forest Park,Kimco,,9,"Scarlet Tassel, Gift & [...]",1580,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116830-forest-park-marketing-package.pdf,,
116830,Forest Park,Kimco,,10,One Way Eyeglasses,1220,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116830-forest-park-marketing-package.pdf,,
116830,Forest Park,Kimco,,11,Benchmark Physical Therapy,1402,Medical,,Service,0-3k,FALSE,FALSE,FALSE,,,,,116830-forest-park-marketing-package.pdf,,
116830,Forest Park,Kimco,,12,Mint Salon,1402,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,116830-forest-park-marketing-package.pdf,,
116830,Forest Park,Kimco,,13,A Perfect 10 Nails and Spa,2547,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,116830-forest-park-marketing-package.pdf,,
116830,Forest Park,Kimco,,14,Barberitos,2306,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,116830-forest-park-marketing-package.pdf,,
116830,Forest Park,Kimco,,15,Kolapasi,2444,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,116830-forest-park-marketing-package.pdf,,
116830,Forest Park,Kimco,,16,Smoothie King,1400,Coffee / Dessert,,Food,0-3k,FALSE,FALSE,FALSE,,,,,116830-forest-park-marketing-package.pdf,,
117210,Memorial Plaza,Kimco,,1,Trader Joe's,11065,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,117210-memorial-plaza-marketing-package.pdf,,
117210,Memorial Plaza,Kimco,,2,Micro Center,41724,Other,,Other,10k+,FALSE,FALSE,TRUE,,,,,117210-memorial-plaza-marketing-package.pdf,,
117210,Memorial Plaza,Kimco,,3,Massage Envy,3391,Personal Service,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,117210-memorial-plaza-marketing-package.pdf,,
117210,Memorial Plaza,Kimco,,4,Available,4675,Vacancy,,Vacancy,3k-10k,FALSE,TRUE,FALSE,,,,,117210-memorial-plaza-marketing-package.pdf,,
117210,Memorial Plaza,Kimco,,5,Available (Former Restaurant),1700,Vacancy,,Vacancy,0-3k,FALSE,TRUE,FALSE,,,,,117210-memorial-plaza-marketing-package.pdf,,
110520,Ingleside S.C.,Kimco,,1,Safeway,54200,Grocery,,Food,10k+,TRUE,FALSE,TRUE,,,,,110520-ingleside-sc-marketing-package.pdf,,
110520,Ingleside S.C.,Kimco,,2,Safeway Gas,1800,Grocery,,Food,0-3k,TRUE,FALSE,FALSE,,,,,110520-ingleside-sc-marketing-package.pdf,,
110520,Ingleside S.C.,Kimco,,3,Beijing Express,1800,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,110520-ingleside-sc-marketing-package.pdf,,
110520,Ingleside S.C.,Kimco,,4,Available,3250,Vacancy,,Vacancy,3k-10k,FALSE,TRUE,FALSE,,,,,110520-ingleside-sc-marketing-package.pdf,,
110520,Ingleside S.C.,Kimco,,5,Dollar Tree,10000,Discount Retail,,Hard Goods,3k-10k,FALSE,FALSE,TRUE,,,,,110520-ingleside-sc-marketing-package.pdf,,
110520,Ingleside S.C.,Kimco,,6,Ingleside Liquors,5940,Wine / Liquor,,Food,3k-10k,FALSE,FALSE,FALSE,,,,,110520-ingleside-sc-marketing-package.pdf,,
110520,Ingleside S.C.,Kimco,,7,Optical Fair,1480,Other,,Other,0-3k,FALSE,FALSE,FALSE,,,,,110520-ingleside-sc-marketing-package.pdf,,
110520,Ingleside S.C.,Kimco,,8,Tropical Smoothie Cafe,1600,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,110520-ingleside-sc-marketing-package.pdf,,
110520,Ingleside S.C.,Kimco,,9,M&T Bank,3200,Financial,,Service,3k-10k,FALSE,FALSE,FALSE,,,,,110520-ingleside-sc-marketing-package.pdf,,
110520,Ingleside S.C.,Kimco,,10,Nail First,1160,Beauty,,Soft Goods,0-3k,FALSE,FALSE,FALSE,,,,,110520-ingleside-sc-marketing-package.pdf,,
110520,Ingleside S.C.,Kimco,,11,Subway,1360,Restaurant,,Food,0-3k,FALSE,FALSE,FALSE,,,,,110520-ingleside-sc-marketing-package.pdf,,
110520,Ingleside S.C.,Kimco,,12,Advance Auto Parts,8895,Auto Parts,,Hard Goods,3k-10k,FALSE,FALSE,FALSE,,,,,110520-ingleside-sc-marketing-package.pdf,,
